nom_ligne,jour,avg_passagers
T32,2053-02-18,30.22222222222222
T32,2053-02-19,27.8
T32,2053-02-20,26.4
T32,2053-02-21,24.857142857142858
T32,2053-02-22,19.88888888888889
T32,2053-02-23,34.0
T32,2053-02-24,31.666666666666668
T32,2053-02-25,24.071428571428573
T32,2053-02-26,25.666666666666668
T32,2053-02-27,24.7
T32,2053-02-28,34.77777777777778
T32,2053-03-01,25.333333333333332
T32,2053-03-02,24.857142857142858
T32,2053-03-03,30.125
T32,2053-03-04,31.8
T32,2053-03-05,34.0
T32,2053-03-06,21.9
T32,2053-03-07,32.0
T32,2053-03-08,28.0
T32,2053-03-09,29.2
T32,2053-03-10,21.0
T32,2053-03-11,32.142857142857146
T32,2053-03-12,38.5
T32,2053-03-13,26.428571428571427
T32,2053-03-14,33.0
T32,2053-03-15,36.5
T32,2053-03-16,33.0
T32,2053-03-17,28.0
T32,2053-03-18,28.2
T32,2053-03-19,36.25
T32,2053-03-20,34.5
T32,2053-03-21,39.5
T32,2053-03-22,20.666666666666668
T32,2053-03-23,35.0
T32,2053-03-24,40.333333333333336
T32,2053-03-25,24.0
T32,2053-03-26,27.5
T32,2053-03-27,25.181818181818183
T32,2053-03-28,24.75
T32,2053-03-29,31.666666666666668
T32,2053-03-30,34.5
T32,2053-03-31,36.285714285714285
T32,2053-04-01,32.833333333333336
T32,2053-04-02,35.888888888888886
T32,2053-04-03,25.333333333333332
T32,2053-04-04,28.75
T32,2053-04-05,30.6
T32,2053-04-06,33.333333333333336
T32,2053-04-07,28.0
T32,2053-04-08,26.857142857142858
T32,2053-04-09,27.0
T32,2053-04-10,30.5
T32,2053-04-11,28.857142857142858
T32,2053-04-12,26.75
T32,2053-04-13,28.333333333333332
T32,2053-04-14,34.666666666666664
T32,2053-04-15,26.0
T32,2053-04-16,29.9
T32,2053-04-17,24.333333333333332
T32,2053-04-18,28.714285714285715
T32,2053-04-19,34.5
T32,2053-04-20,28.5
T32,2053-04-21,25.5
T32,2053-04-22,24.714285714285715
T32,2053-04-23,30.142857142857142
T32,2053-04-24,33.0
T32,2053-04-25,31.833333333333332
T32,2053-04-26,27.5
T32,2053-04-27,30.3
T32,2053-04-28,31.333333333333332
T32,2053-04-29,19.833333333333332
T32,2053-04-30,26.333333333333332
T32,2053-05-01,28.857142857142858
T32,2053-05-02,29.9
T32,2053-05-03,19.0
T32,2053-05-04,33.0
T32,2053-05-05,23.714285714285715
T32,2053-05-06,24.25
T32,2053-05-07,24.4
T32,2053-05-08,29.0
T32,2053-05-09,25.571428571428573
T32,2053-05-10,29.5
T32,2053-05-11,24.363636363636363
T32,2053-05-12,33.36363636363637
T32,2053-05-13,27.444444444444443
T32,2053-05-14,30.857142857142858
T32,2053-05-15,34.2
T32,2053-05-16,34.666666666666664
T32,2053-05-17,34.0
T32,2053-05-18,33.666666666666664
T32,2053-05-19,31.22222222222222
T32,2053-05-20,26.0
T32,2053-05-21,32.0
T32,2053-05-22,33.75
T32,2053-05-23,45.0
T32,2053-05-24,30.181818181818183
T32,2053-05-25,28.22222222222222
T32,2053-05-26,36.22222222222222
T32,2053-05-27,27.833333333333332
T32,2053-05-28,36.666666666666664
T32,2053-05-29,29.5
T32,2053-05-30,32.6
T32,2053-05-31,24.333333333333332
T32,2053-06-01,28.142857142857142
T32,2053-06-02,30.636363636363637
T32,2053-06-03,22.166666666666668
T32,2053-06-04,26.6
T32,2053-06-05,28.666666666666668
T32,2053-06-06,29.0
T32,2053-06-07,31.0
T32,2053-06-08,32.0
T32,2053-06-09,31.75
T32,2053-06-10,31.5
T32,2053-06-11,33.875
T32,2053-06-12,28.8
T32,2053-06-13,27.0
T32,2053-06-14,27.571428571428573
T32,2053-06-15,30.4
T32,2053-06-16,34.875
T32,2053-06-17,27.4
T32,2053-06-18,27.285714285714285
T32,2053-06-19,34.875
T32,2053-06-20,27.8
T32,2053-06-21,34.25
T32,2053-06-22,24.5
T32,2053-06-23,15.5
T32,2053-06-24,25.5
T32,2053-06-25,27.333333333333332
T32,2053-06-26,39.5
T32,2053-06-27,31.0
T32,2053-06-28,25.833333333333332
T32,2053-06-29,29.88888888888889
T32,2053-06-30,35.333333333333336
T32,2053-07-01,27.7
T32,2053-07-02,37.285714285714285
T32,2053-07-03,32.888888888888886
T32,2053-07-04,29.4
T32,2053-07-05,22.5
T32,2053-07-06,35.0
T32,2053-07-07,20.166666666666668
T32,2053-07-08,26.166666666666668
T32,2053-07-09,24.0
T32,2053-07-10,32.90909090909091
T32,2053-07-11,31.0
T32,2053-07-12,33.714285714285715
T32,2053-07-13,29.75
T32,2053-07-14,28.5
T32,2053-07-15,27.5
T32,2053-07-16,33.5
T32,2053-07-17,23.333333333333332
T32,2053-07-18,30.25
T32,2053-07-19,30.5
T32,2053-07-20,21.2
T32,2053-07-21,34.0
T32,2053-07-22,33.42857142857143
T32,2053-07-23,28.0
T32,2053-07-24,30.833333333333332
T32,2053-07-25,23.0
T32,2053-07-26,34.666666666666664
T32,2053-07-27,25.833333333333332
T32,2053-07-28,24.4
T32,2053-07-29,20.0
T32,2053-07-30,28.857142857142858
T32,2053-07-31,30.8
T32,2053-08-01,32.5
T32,2053-08-02,36.0
T32,2053-08-03,35.416666666666664
T32,2053-08-04,24.11111111111111
T32,2053-08-05,30.6
T32,2053-08-06,28.4
T32,2053-08-07,28.8
T32,2053-08-08,35.57142857142857
T32,2053-08-09,33.57142857142857
T32,2053-08-10,24.0
T32,2053-08-11,37.142857142857146
T32,2053-08-12,28.571428571428573
T32,2053-08-13,31.833333333333332
T32,2053-08-14,30.2
T32,2053-08-15,26.75
T32,2053-08-16,33.0
T32,2053-08-17,32.857142857142854
T32,2053-08-18,27.0
T32,2053-08-19,28.714285714285715
T32,2053-08-20,37.25
T32,2053-08-21,35.857142857142854
T32,2053-08-22,25.333333333333332
T32,2053-08-23,30.875
T32,2053-08-24,26.25
T32,2053-08-25,30.8
T32,2053-08-26,29.25
T32,2053-08-27,31.0
T32,2053-08-28,32.666666666666664
T32,2053-08-29,29.5
T32,2053-08-30,19.4
T32,2053-08-31,22.4
T32,2053-09-01,34.666666666666664
T32,2053-09-02,32.166666666666664
T32,2053-09-03,26.75
T32,2053-09-04,35.0
T32,2053-09-05,33.0
T32,2053-09-06,30.25
T32,2053-09-07,27.642857142857142
T32,2053-09-08,36.2
T32,2053-09-09,27.0
T32,2053-09-10,27.166666666666668
T32,2053-09-11,32.4
T32,2053-09-12,32.0
T32,2053-09-13,21.0
T32,2053-09-14,26.4
T32,2053-09-15,30.5
T32,2053-09-16,28.454545454545453
T32,2053-09-17,33.25
T32,2053-09-18,28.53846153846154
T32,2053-09-19,30.7
T32,2053-09-20,24.25
T32,2053-09-21,33.25
T32,2053-09-22,34.0
T32,2053-09-23,29.0
T32,2053-09-24,28.125
T32,2053-09-25,36.0
T32,2053-09-26,32.8
T32,2053-09-27,31.0
T32,2053-09-28,15.333333333333334
T32,2053-09-29,32.77777777777778
T32,2053-09-30,26.833333333333332
T32,2053-10-01,35.0
T32,2053-10-02,29.5
T32,2053-10-03,28.5
T32,2053-10-04,37.55555555555556
T32,2053-10-05,24.666666666666668
T32,2053-10-06,30.333333333333332
T32,2053-10-07,34.333333333333336
T32,2053-10-08,31.0
T32,2053-10-09,33.333333333333336
T32,2053-10-10,24.5
T32,2053-10-11,24.285714285714285
T32,2053-10-12,25.714285714285715
T32,2053-10-13,29.333333333333332
T32,2053-10-14,45.333333333333336
T32,2053-10-15,30.0
T32,2053-10-16,29.5
T32,2053-10-17,23.0
T32,2053-10-18,31.166666666666668
T32,2053-10-19,26.636363636363637
T32,2053-10-20,27.833333333333332
T32,2053-10-21,28.125
T32,2053-10-22,31.0
T32,2053-10-23,30.75
T32,2053-10-24,31.0
T32,2053-10-25,27.375
T32,2053-10-26,28.0
T32,2053-10-27,32.4
T32,2053-10-28,28.4
T32,2053-10-29,26.25
T32,2053-10-30,33.625
T32,2053-10-31,29.333333333333332
T32,2053-11-01,31.857142857142858
T32,2053-11-02,21.0
T32,2053-11-03,30.071428571428573
T32,2053-11-04,25.6
T32,2053-11-05,39.333333333333336
T32,2053-11-06,32.125
T32,2053-11-07,34.333333333333336
T32,2053-11-08,27.285714285714285
T32,2053-11-09,27.0
T32,2053-11-10,36.0
T32,2053-11-11,27.5
T32,2053-11-12,29.0
T32,2053-11-13,28.625
T32,2053-11-14,28.785714285714285
T32,2053-11-15,30.066666666666666
T32,2053-11-16,41.0
T32,2053-11-17,31.166666666666668
T32,2053-11-18,33.333333333333336
T32,2053-11-19,43.0
T32,2053-11-20,26.6
T32,2053-11-21,26.666666666666668
T32,2053-11-22,38.6
T32,2053-11-23,35.333333333333336
T32,2053-11-24,33.57142857142857
T32,2053-11-25,27.5
T32,2053-11-26,23.833333333333332
T32,2053-11-27,29.125
T32,2053-11-28,39.5
T32,2053-11-29,30.666666666666668
T32,2053-11-30,22.571428571428573
T32,2053-12-01,29.0
T32,2053-12-02,29.8
T32,2053-12-03,28.454545454545453
T32,2053-12-04,23.0
T32,2053-12-05,38.5
T32,2053-12-06,30.8
T32,2053-12-07,28.333333333333332
T32,2053-12-08,28.333333333333332
T32,2053-12-09,31.666666666666668
T32,2053-12-10,34.0
T32,2053-12-11,34.333333333333336
T32,2053-12-12,28.0
T32,2053-12-13,30.166666666666668
T32,2053-12-14,23.333333333333332
T32,2053-12-15,28.555555555555557
T32,2053-12-16,30.333333333333332
T32,2053-12-17,29.714285714285715
T32,2053-12-18,26.857142857142858
T32,2053-12-19,31.428571428571427
T32,2053-12-20,28.6
T32,2053-12-21,32.5
T32,2053-12-22,34.6
T32,2053-12-23,25.0
T32,2053-12-24,27.714285714285715
T32,2053-12-25,30.555555555555557
T32,2053-12-26,31.4
T32,2053-12-27,35.25
T32,2053-12-28,25.375
T32,2053-12-29,24.857142857142858
T32,2053-12-30,32.833333333333336
T32,2053-12-31,32.6
T33,2053-01-01,26.857142857142858
T33,2053-01-02,31.875
T33,2053-01-03,27.818181818181817
T33,2053-01-04,25.625
T33,2053-01-05,25.0
T33,2053-01-06,31.0
T33,2053-01-07,29.75
T33,2053-01-08,22.583333333333332
T33,2053-01-09,25.77777777777778
T33,2053-01-10,34.5
T33,2053-01-11,28.375
T33,2053-01-12,30.875
T33,2053-01-13,27.5
T33,2053-01-14,33.1
T33,2053-01-15,23.833333333333332
T33,2053-01-16,26.0
T33,2053-01-17,21.666666666666668
T33,2053-01-18,30.545454545454547
T33,2053-01-19,26.166666666666668
T33,2053-01-20,29.25
T33,2053-01-21,35.3
T33,2053-01-22,29.857142857142858
T33,2053-01-23,29.636363636363637
T33,2053-01-24,33.5
T33,2053-01-25,26.333333333333332
T33,2053-01-26,32.4
T33,2053-01-27,24.857142857142858
T33,2053-01-28,32.22222222222222
T33,2053-01-29,28.666666666666668
T33,2053-01-30,21.5
T33,2053-01-31,26.0
T33,2053-02-01,34.5
T33,2053-02-02,30.75
T33,2053-02-03,37.666666666666664
T33,2053-02-04,31.4
T33,2053-02-05,25.625
T33,2053-02-06,30.8
T33,2053-02-07,26.0
T33,2053-02-08,22.714285714285715
T33,2053-02-09,25.333333333333332
T33,2053-02-10,37.8
T33,2053-02-11,32.125
T33,2053-02-12,26.0
T33,2053-02-13,23.857142857142858
T33,2053-02-14,25.8
T33,2053-02-15,25.77777777777778
T33,2053-02-16,34.0
T33,2053-02-17,35.5
T33,2053-02-18,27.11111111111111
T33,2053-02-19,31.166666666666668
T33,2053-02-20,32.142857142857146
T33,2053-02-21,30.75
T33,2053-02-22,28.428571428571427
T33,2053-02-23,30.666666666666668
T33,2053-02-24,32.44444444444444
T33,2053-02-25,25.5
T33,2053-02-26,38.0
T33,2053-02-27,13.0
T33,2053-02-28,26.857142857142858
T33,2053-03-01,25.4
T33,2053-03-02,28.2
T33,2053-03-03,34.625
T33,2053-03-04,40.666666666666664
T33,2053-03-05,34.8
T33,2053-03-06,31.4
T33,2053-03-07,29.0
T33,2053-03-08,22.25
T33,2053-03-09,29.125
T33,2053-03-10,27.8
T33,2053-03-11,32.0
T33,2053-03-12,29.5
T33,2053-03-13,27.555555555555557
T33,2053-03-14,29.727272727272727
T33,2053-03-15,25.6
T33,2053-03-16,21.666666666666668
T33,2053-03-17,26.75
T33,2053-03-18,20.0
T33,2053-03-19,26.5
T33,2053-03-20,29.0
T33,2053-03-21,33.0
T33,2053-03-22,27.5
T33,2053-03-23,33.09090909090909
T33,2053-03-24,38.75
T33,2053-03-25,20.0
T33,2053-03-26,26.3
T33,2053-03-27,31.0
T33,2053-03-28,26.857142857142858
T33,2053-03-29,29.22222222222222
T33,2053-03-30,25.166666666666668
T33,2053-03-31,27.9
T33,2053-04-01,36.5
T33,2053-04-02,23.5
T33,2053-04-03,25.0
T33,2053-04-04,29.90909090909091
T33,2053-04-05,29.714285714285715
T33,2053-04-06,27.5
T33,2053-04-07,31.714285714285715
T33,2053-04-08,38.0
T33,2053-04-09,35.6
T33,2053-04-10,33.0
T33,2053-04-11,35.25
T33,2053-04-12,31.428571428571427
T33,2053-04-13,29.857142857142858
T33,2053-04-14,33.5
T33,2053-04-15,35.714285714285715
T33,2053-04-16,30.4
T33,2053-04-17,28.3
T33,2053-04-18,40.45454545454545
T33,2053-04-19,21.5
T33,2053-04-20,27.333333333333332
T33,2053-04-21,24.8
T33,2053-04-22,25.75
T33,2053-04-23,31.75
T33,2053-04-24,28.77777777777778
T33,2053-04-25,21.857142857142858
T33,2053-04-26,27.6
T33,2053-04-27,31.4
T33,2053-04-28,29.333333333333332
T33,2053-04-29,30.272727272727273
T33,2053-04-30,27.714285714285715
T33,2053-05-01,26.142857142857142
T33,2053-05-02,31.90909090909091
T33,2053-05-03,29.88888888888889
T33,2053-05-04,28.666666666666668
T33,2053-05-05,29.8
T33,2053-05-06,29.0
T33,2053-05-07,31.5
T33,2053-05-08,30.0
T33,2053-05-09,29.0
T33,2053-05-10,29.6
T33,2053-05-11,30.4
T33,2053-05-12,28.285714285714285
T33,2053-05-13,33.42857142857143
T33,2053-05-14,29.0
T33,2053-05-15,28.6
T33,2053-05-16,29.444444444444443
T33,2053-05-17,23.5
T33,2053-05-18,33.25
T33,2053-05-19,28.727272727272727
T33,2053-05-20,23.363636363636363
T33,2053-05-21,38.07142857142857
T33,2053-05-22,26.428571428571427
T33,2053-05-23,33.4
T33,2053-05-24,32.333333333333336
T33,2053-05-25,31.333333333333332
T33,2053-05-26,28.875
T33,2053-05-27,31.0
T33,2053-05-28,28.714285714285715
T33,2053-05-29,35.0
T33,2053-05-30,29.333333333333332
T33,2053-05-31,34.4
T33,2053-06-01,27.181818181818183
T33,2053-06-02,30.666666666666668
T33,2053-06-03,26.2
T33,2053-06-04,27.75
T33,2053-06-05,31.09090909090909
T33,2053-06-06,28.285714285714285
T33,2053-06-07,32.0
T33,2053-06-08,33.1
T33,2053-06-09,30.333333333333332
T33,2053-06-10,38.5
T33,2053-06-11,31.0
T33,2053-06-12,25.285714285714285
T33,2053-06-13,31.285714285714285
T33,2053-06-14,30.625
T33,2053-06-15,29.714285714285715
T33,2053-06-16,22.125
T33,2053-06-17,32.714285714285715
T33,2053-06-18,27.666666666666668
T33,2053-06-19,24.4
T33,2053-06-20,24.5
T33,2053-06-21,24.428571428571427
T33,2053-06-22,30.142857142857142
T33,2053-06-23,30.09090909090909
T33,2053-06-24,37.75
T33,2053-06-25,34.333333333333336
T33,2053-06-26,27.285714285714285
T33,2053-06-27,32.285714285714285
T33,2053-06-28,30.333333333333332
T33,2053-06-29,25.53846153846154
T33,2053-06-30,29.4
T33,2053-07-01,24.25
T33,2053-07-02,31.428571428571427
T33,2053-07-03,33.0
T33,2053-07-04,29.333333333333332
T33,2053-07-05,27.6
T33,2053-07-06,25.88888888888889
T33,2053-07-07,31.333333333333332
T33,2053-07-08,27.0
T33,2053-07-09,31.833333333333332
T33,2053-07-10,28.0
T33,2053-07-11,28.333333333333332
T33,2053-07-12,30.5
T33,2053-07-13,30.4
T33,2053-07-14,33.55555555555556
T33,2053-07-15,32.75
T33,2053-07-16,34.77777777777778
T33,2053-07-17,26.75
T33,2053-07-18,23.0
T33,2053-07-19,21.75
T33,2053-07-20,29.272727272727273
T33,2053-07-21,26.142857142857142
T33,2053-07-22,32.666666666666664
T33,2053-07-23,26.6
T33,2053-07-24,35.6
T33,2053-07-25,23.75
T33,2053-07-26,26.8
T33,2053-07-27,32.6
T33,2053-07-28,18.0
T33,2053-07-29,31.4
T33,2053-07-30,26.25
T33,2053-07-31,31.0
T33,2053-08-01,24.25
T33,2053-08-02,34.8
T33,2053-08-03,31.333333333333332
T33,2053-08-04,30.0
T33,2053-08-05,33.5
T33,2053-08-06,27.53846153846154
T33,2053-08-08,29.0
T33,2053-08-09,26.333333333333332
T33,2053-08-10,27.6
T33,2053-08-11,33.714285714285715
T33,2053-08-12,33.42857142857143
T33,2053-08-13,32.5
T33,2053-08-14,29.714285714285715
T33,2053-08-15,33.25
T33,2053-08-16,26.428571428571427
T33,2053-08-17,29.5
T33,2053-08-18,33.666666666666664
T33,2053-08-19,32.666666666666664
T33,2053-08-20,31.454545454545453
T33,2053-08-21,35.75
T33,2053-08-22,35.57142857142857
T33,2053-08-23,28.416666666666668
T33,2053-08-24,32.833333333333336
T33,2053-08-25,31.285714285714285
T33,2053-08-26,22.0
T33,2053-08-27,32.8
T33,2053-08-28,31.0
T33,2053-08-29,35.285714285714285
T33,2053-08-30,32.25
T33,2053-08-31,32.0
T33,2053-09-01,28.6
T33,2053-09-02,26.625
T33,2053-09-03,27.625
T33,2053-09-04,30.666666666666668
T33,2053-09-05,33.8
T33,2053-09-06,28.125
T33,2053-09-07,22.22222222222222
T33,2053-09-08,27.5
T33,2053-09-09,28.142857142857142
T33,2053-09-10,34.333333333333336
T33,2053-09-11,30.857142857142858
T33,2053-09-12,38.5
T33,2053-09-13,33.6
T33,2053-09-14,39.9
T33,2053-09-15,34.2
T33,2053-09-16,30.0
T33,2053-09-17,28.0
T33,2053-09-18,25.0
T33,2053-09-19,29.0
T33,2053-09-20,25.11111111111111
T33,2053-09-21,36.5
T33,2053-09-22,25.833333333333332
T33,2053-09-23,25.4
T33,2053-09-24,27.142857142857142
T33,2053-09-25,33.333333333333336
T33,2053-09-26,25.5
T33,2053-09-27,36.1
T33,2053-09-28,31.75
T33,2053-09-29,30.2
T33,2053-09-30,24.0
T33,2053-10-01,34.625
T33,2053-10-02,32.142857142857146
T33,2053-10-03,29.666666666666668
T33,2053-10-04,29.666666666666668
T33,2053-10-05,35.0
T33,2053-10-06,28.5
T33,2053-10-07,36.30769230769231
T33,2053-10-08,30.22222222222222
T33,2053-10-09,26.125
T33,2053-10-10,30.166666666666668
T33,2053-10-11,27.0
T33,2053-10-12,30.0
T33,2053-10-13,32.0
T33,2053-10-14,32.90909090909091
T33,2053-10-15,29.6
T33,2053-10-16,31.166666666666668
T33,2053-10-17,32.75
T33,2053-10-18,36.714285714285715
T33,2053-10-19,26.333333333333332
T33,2053-10-20,31.6
T33,2053-10-21,32.18181818181818
T33,2053-10-22,29.666666666666668
T33,2053-10-23,27.2
T33,2053-10-24,24.857142857142858
T33,2053-10-25,27.333333333333332
T33,2053-10-26,32.0
T33,2053-10-27,30.2
T33,2053-10-28,33.0
T33,2053-10-29,35.4
T33,2053-10-30,33.57142857142857
T33,2053-10-31,31.6
T33,2053-11-01,30.857142857142858
T33,2053-11-02,29.714285714285715
T33,2053-11-03,28.857142857142858
T33,2053-11-04,23.142857142857142
T33,2053-11-05,24.666666666666668
T33,2053-11-06,28.0
T33,2053-11-07,28.636363636363637
T33,2053-11-08,27.5
T33,2053-11-09,26.375
T33,2053-11-10,26.833333333333332
T33,2053-11-11,28.0
T33,2053-11-12,27.166666666666668
T33,2053-11-13,22.857142857142858
T33,2053-11-14,27.428571428571427
T33,2053-11-15,28.5
T33,2053-11-16,24.142857142857142
T33,2053-11-17,30.0
T33,2053-11-18,32.083333333333336
T33,2053-11-19,31.5
T33,2053-11-20,29.1
T33,2053-11-21,37.5
T33,2053-11-22,24.333333333333332
T33,2053-11-23,32.8
T33,2053-11-24,25.8
T33,2053-11-25,29.833333333333332
T33,2053-11-26,25.4
T33,2053-11-27,12.333333333333334
T33,2053-11-28,27.666666666666668
T33,2053-11-29,30.1
T33,2053-11-30,29.142857142857142
T33,2053-12-01,33.42857142857143
T33,2053-12-02,35.333333333333336
T33,2053-12-03,24.0
T33,2053-12-04,29.363636363636363
T33,2053-12-05,33.416666666666664
T33,2053-12-06,28.2
T33,2053-12-07,22.0
T33,2053-12-08,25.5
T33,2053-12-09,21.166666666666668
T33,2053-12-10,26.25
T33,2053-12-11,29.25
T33,2053-12-12,33.857142857142854
T33,2053-12-13,31.0
T33,2053-12-14,28.0
T33,2053-12-15,35.714285714285715
T33,2053-12-16,25.3
T33,2053-12-17,36.0
T33,2053-12-18,37.142857142857146
T33,2053-12-19,32.0
T33,2053-12-20,36.2
T33,2053-12-21,35.666666666666664
T33,2053-12-22,30.818181818181817
T33,2053-12-23,33.72727272727273
T33,2053-12-24,25.0
T33,2053-12-25,29.333333333333332
T33,2053-12-26,27.0
T33,2053-12-27,33.125
T33,2053-12-28,33.5
T33,2053-12-29,31.8
T33,2053-12-30,33.375
T33,2053-12-31,30.8
T4,2053-01-01,26.75
T4,2053-01-02,28.0
T4,2053-01-03,27.25
T4,2053-01-04,23.666666666666668
T4,2053-01-05,34.5
T4,2053-01-06,29.75
T4,2053-01-07,27.428571428571427
T4,2053-01-08,31.0
T4,2053-01-09,32.666666666666664
T4,2053-01-10,27.666666666666668
T4,2053-01-11,28.714285714285715
T4,2053-01-12,22.4
T4,2053-01-13,34.333333333333336
T4,2053-01-14,31.166666666666668
T4,2053-01-15,37.625
T4,2053-01-16,39.25
T4,2053-01-17,32.5
T4,2053-01-18,31.166666666666668
T4,2053-01-19,22.285714285714285
T4,2053-01-20,29.5
T4,2053-01-21,24.666666666666668
T4,2053-01-22,26.6
T4,2053-01-23,30.77777777777778
T4,2053-01-24,28.5
T4,2053-01-25,21.6
T4,2053-01-26,29.571428571428573
T4,2053-01-27,25.666666666666668
T4,2053-01-28,32.375
T4,2053-01-29,35.0
T4,2053-01-30,25.5
T4,2053-01-31,24.09090909090909
T4,2053-02-01,33.42857142857143
T4,2053-02-02,28.25
T4,2053-02-03,26.142857142857142
T4,2053-02-04,26.0
T4,2053-02-05,34.333333333333336
T4,2053-02-06,35.0
T4,2053-02-07,29.5
T4,2053-02-08,22.333333333333332
T4,2053-02-09,25.8
T4,2053-02-10,26.4
T4,2053-02-11,34.714285714285715
T4,2053-02-12,30.0
T4,2053-02-13,34.285714285714285
T4,2053-02-14,29.1
T4,2053-02-15,29.5
T4,2053-02-16,33.25
T4,2053-02-17,34.8
T4,2053-02-18,28.0
T4,2053-02-19,35.25
T4,2053-02-20,38.0
T4,2053-02-21,28.285714285714285
T4,2053-02-22,32.25
T4,2053-02-23,30.0
T4,2053-02-24,31.5
T4,2053-02-25,31.0
T4,2053-02-26,32.833333333333336
T4,2053-02-27,27.5
T4,2053-02-28,27.0
T4,2053-03-01,30.75
T4,2053-03-02,36.0
T4,2053-03-03,41.333333333333336
T4,2053-03-04,32.285714285714285
T4,2053-03-05,33.333333333333336
T4,2053-03-06,29.5
T4,2053-03-08,33.5
T4,2053-03-09,30.75
T4,2053-03-10,31.444444444444443
T4,2053-03-11,22.666666666666668
T4,2053-03-12,31.6
T4,2053-03-13,38.0
T4,2053-03-14,26.714285714285715
T4,2053-03-15,36.714285714285715
T4,2053-03-16,34.333333333333336
T4,2053-03-18,24.2
T4,2053-03-19,30.1
T4,2053-03-20,31.857142857142858
T4,2053-03-21,23.8
T4,2053-03-22,32.75
T4,2053-03-23,34.333333333333336
T4,2053-03-24,25.0
T4,2053-03-25,27.0
T4,2053-03-26,32.166666666666664
T4,2053-03-27,27.666666666666668
T4,2053-03-28,26.0
T4,2053-03-29,28.0
T4,2053-03-30,37.0
T4,2053-03-31,29.166666666666668
T4,2053-04-01,36.666666666666664
T4,2053-04-02,29.142857142857142
T4,2053-04-03,26.5
T4,2053-04-04,36.0
T4,2053-04-05,29.0
T4,2053-04-06,36.5
T4,2053-04-07,33.166666666666664
T4,2053-04-08,28.666666666666668
T4,2053-04-09,32.75
T4,2053-04-10,32.166666666666664
T4,2053-04-11,38.4
T4,2053-04-12,33.63636363636363
T4,2053-04-13,27.818181818181817
T4,2053-04-14,35.666666666666664
T4,2053-04-15,34.0
T4,2053-04-16,28.833333333333332
T4,2053-04-17,25.2
T4,2053-04-18,28.857142857142858
T4,2053-04-19,19.333333333333332
T4,2053-04-20,30.375
T4,2053-04-21,28.666666666666668
T4,2053-04-22,30.642857142857142
T4,2053-04-23,31.833333333333332
T4,2053-04-24,38.42857142857143
T4,2053-04-25,30.2
T4,2053-04-26,34.0
T4,2053-04-27,29.0
T4,2053-04-28,26.166666666666668
T4,2053-04-29,29.5
T4,2053-04-30,29.666666666666668
T4,2053-05-01,25.857142857142858
T4,2053-05-02,20.8
T4,2053-05-03,33.0
T4,2053-05-04,31.0
T4,2053-05-05,31.8
T4,2053-05-06,34.0
T4,2053-05-07,24.5
T4,2053-05-08,26.0
T4,2053-05-10,33.25
T4,2053-05-11,22.333333333333332
T4,2053-05-12,26.5
T4,2053-05-13,30.166666666666668
T4,2053-05-14,30.5
T4,2053-05-15,28.428571428571427
T4,2053-05-16,30.0
T4,2053-05-17,32.375
T4,2053-05-18,27.5
T4,2053-05-19,38.2
T4,2053-05-20,31.4
T4,2053-05-21,33.42857142857143
T4,2053-05-22,38.5
T4,2053-05-23,35.625
T4,2053-05-24,29.23076923076923
T4,2053-05-25,39.0
T4,2053-05-26,26.0
T4,2053-05-27,20.666666666666668
T4,2053-05-28,31.75
T4,2053-05-29,29.0
T4,2053-05-30,28.25
T4,2053-05-31,30.857142857142858
T4,2053-06-01,30.5
T4,2053-06-02,39.5
T4,2053-06-03,26.166666666666668
T4,2053-06-04,24.5
T4,2053-06-05,24.555555555555557
T4,2053-06-06,27.8
T4,2053-06-07,29.8
T4,2053-06-08,33.833333333333336
T4,2053-06-09,20.0
T4,2053-06-10,26.545454545454547
T4,2053-06-11,27.833333333333332
T4,2053-06-12,29.0
T4,2053-06-13,37.0
T4,2053-06-14,31.25
T4,2053-06-15,30.666666666666668
T4,2053-06-16,28.0
T4,2053-06-17,32.166666666666664
T4,2053-06-18,31.25
T4,2053-06-19,31.666666666666668
T4,2053-06-20,28.0
T4,2053-06-21,32.0
T4,2053-06-22,27.6
T4,2053-06-23,29.2
T4,2053-06-24,27.875
T4,2053-06-25,31.8
T4,2053-06-26,22.75
T4,2053-06-27,13.5
T4,2053-06-28,29.0
T4,2053-06-29,31.8
T4,2053-06-30,31.666666666666668
T4,2053-07-01,8.0
T4,2053-07-02,36.0
T4,2053-07-03,34.0
T4,2053-07-04,26.5
T4,2053-07-05,26.833333333333332
T4,2053-07-06,33.0
T4,2053-07-07,30.333333333333332
T4,2053-07-08,27.333333333333332
T4,2053-07-09,39.5
T4,2053-07-10,27.666666666666668
T4,2053-07-11,32.22222222222222
T4,2053-07-12,28.7
T4,2053-07-13,30.25
T4,2053-07-14,32.4
T4,2053-07-15,25.666666666666668
T4,2053-07-16,43.0
T4,2053-07-17,26.77777777777778
T4,2053-07-18,25.125
T4,2053-07-19,31.0
T4,2053-07-20,31.22222222222222
T4,2053-07-21,32.53846153846154
T4,2053-07-22,30.0
T4,2053-07-23,37.333333333333336
T4,2053-07-24,34.2
T4,2053-07-25,29.333333333333332
T4,2053-07-26,41.75
T4,2053-07-27,27.555555555555557
T4,2053-07-28,37.5
T4,2053-07-29,29.4
T4,2053-07-30,34.666666666666664
T4,2053-07-31,28.428571428571427
T4,2053-08-01,27.5
